CoCode,Company Names,[Shareholding date](All),[Foreign (Promoter & Group)](All),[Indian (Promoter & Group)](All),[Total of Promoter](All),[Non Promoter (Institution)](All),[Non Promoter (Non-Institution)](All),[Total Non Promoter](All),[Total Promoter & Non Promoter](All),[Custodians(Against Depository Receipts)](All),[Grand Total](All),[Year & Month](All)
508,Shree Cement,30/06/2013,0,64.787,64.787,14.0265,21.1865,35.213,100,0,100,201306
508,Shree Cement,30/06/2014,0,64.7864,64.7864,15.8817,19.3319,35.2136,100,0,100,201406
508,Shree Cement,30/06/2015,0,64.7864,64.7864,18.2249,16.9886,35.2135,99.9999,0,100,201506
508,Shree Cement,30/06/2016,0,64.7864,64.7864,29.2414,5.9722,35.2136,100,0,100,201606
508,Shree Cement,30/06/2017,0,64.7864,64.7864,29.3342,5.8793,35.2135,99.9999,0,100,201706
508,Shree Cement,30/06/2018,0,64.7864,64.7864,29.7257,5.4879,35.2136,100,0,100,201806
508,Shree Cement,30/09/2001,0,57.9,57.9,9.76,32.34,42.1,100,0,100,200109
508,Shree Cement,30/09/2002,0,62.73,62.73,5.95,31.32,37.27,100,0,100,200209
508,Shree Cement,30/09/2003,0,65.22,65.22,7.18,27.6,34.78,100,0,100,200309
508,Shree Cement,30/09/2004,0,65.4,65.4,10.53,24.07,34.6,100,0,100,200409
508,Shree Cement,30/09/2005,0,63.72,63.72,15.05,21.24,36.29,100.01,0,100,200509
508,Shree Cement,30/09/2006,0,63.72,63.72,12.99,23.29,36.28,100,0,100,200609
508,Shree Cement,30/09/2007,0,63.72,63.72,14.11,22.17,36.28,100,0,100,200709
508,Shree Cement,30/09/2008,0,63.72,63.72,14.52,21.76,36.28,100,0,100,200809
508,Shree Cement,30/09/2009,0,65.55,65.55,13.34,21.11,34.45,100,0,100,200909
508,Shree Cement,30/09/2010,0,64.78,64.78,12.76,22.46,35.22,100,0,100,201009
508,Shree Cement,30/09/2011,0,64.7788,64.7788,12.9963,22.2248,35.2211,99.9999,0,100,201109
508,Shree Cement,30/09/2012,0,64.787,64.787,13.2863,21.9267,35.213,100,0,100,201209
508,Shree Cement,30/09/2013,0,64.787,64.787,13.9399,21.2731,35.213,100,0,100,201309
508,Shree Cement,30/09/2014,0,64.7864,64.7864,16.6914,18.5222,35.2136,100,0,100,201409
508,Shree Cement,30/09/2015,0,64.7864,64.7864,18.4869,16.7266,35.2135,99.9999,0,100,201509
508,Shree Cement,30/09/2016,0,64.7864,64.7864,29.3082,5.9053,35.2135,99.9999,0,100,201609
508,Shree Cement,30/09/2017,0,64.7864,64.7864,29.4732,5.7404,35.2136,100,0,100,201709
508,Shree Cement,30/09/2018,0,64.7864,64.7864,29.7473,5.4662,35.2135,99.9999,0,100,201809
508,Shree Cement,31/03/2001,0,56.45,56.45,10.08,33.47,43.55,100,0,100,200103
508,Shree Cement,31/03/2002,0,59.54,59.54,8.24,32.22,40.46,100,0,100,200203
508,Shree Cement,31/03/2003,0,64.51,64.51,4.48,31.02,35.5,100.01,0,100,200303
508,Shree Cement,31/03/2004,0,65.37,65.37,9.45,25.18,34.63,100,0,100,200403
508,Shree Cement,31/03/2005,0,63.72,63.72,13.15,23.14,36.29,100.01,0,100,200503
508,Shree Cement,31/03/2006,0,63.72,63.72,13.72,22.56,36.28,100,0,100,200603
508,Shree Cement,31/03/2007,0,63.72,63.72,14.57,21.71,36.28,100,0,100,200703
508,Shree Cement,31/03/2008,0,63.72,63.72,14.8,21.48,36.28,100,0,100,200803
508,Shree Cement,31/03/2009,0,65.41,65.41,13.39,21.2,34.59,100,0,100,200903
508,Shree Cement,31/03/2010,0,65.56,65.56,13.68,20.76,34.44,100,0,100,201003
508,Shree Cement,31/03/2011,0,64.7807,64.7807,12.0488,23.1705,35.2193,100,0,100,201103
508,Shree Cement,31/03/2012,0,64.7788,64.7788,13.1825,22.0387,35.2212,100,0,100,201203
508,Shree Cement,31/03/2013,0,64.787,64.787,13.4144,21.7986,35.213,100,0,100,201303
508,Shree Cement,31/03/2014,0,64.7864,64.7864,14.9123,20.3013,35.2136,100,0,100,201403
508,Shree Cement,31/03/2015,0,64.7864,64.7864,17.1392,18.0744,35.2136,100,0,100,201503
508,Shree Cement,31/03/2016,0,64.7864,64.7864,29.1107,6.1029,35.2136,100,0,100,201603
508,Shree Cement,31/03/2017,0,64.7864,64.7864,29.249,5.9646,35.2136,100,0,100,201703
508,Shree Cement,31/03/2018,0,64.7864,64.7864,29.4987,5.7148,35.2135,99.9999,0,100,201803
508,Shree Cement,31/12/2001,0,58.04,58.04,9.58,32.39,41.97,100.01,0,100,200112
508,Shree Cement,31/12/2002,0,62.79,62.79,5.1,32.11,37.21,100,0,100,200212
508,Shree Cement,31/12/2003,0,65.25,65.25,9.14,25.61,34.75,100,0,100,200312
508,Shree Cement,31/12/2004,0,63.65,63.65,12.15,24.19,36.34,99.99,0,100,200412
508,Shree Cement,31/12/2005,0,63.72,63.72,14.29,21.99,36.28,100,0,100,200512
508,Shree Cement,31/12/2006,0,63.72,63.72,14.52,21.76,36.28,100,0,100,200612
508,Shree Cement,31/12/2007,0,63.72,63.72,14.43,21.85,36.28,100,0,100,200712
508,Shree Cement,31/12/2008,0,63.78,63.78,14.18,22.04,36.22,100,0,100,200812
508,Shree Cement,31/12/2009,0,65.56,65.56,13.51,20.93,34.44,100,0,100,200912
508,Shree Cement,31/12/2010,0,64.78,64.78,12.84,22.38,35.22,100,0,100,201012
508,Shree Cement,31/12/2011,0,64.7788,64.7788,13.2161,22.005,35.2211,99.9999,0,100,201112
508,Shree Cement,31/12/2012,0,64.787,64.787,12.9981,22.2149,35.213,100,0,100,201212
508,Shree Cement,31/12/2013,0,64.7864,64.7864,14.0078,21.2058,35.2136,100,0,100,201312
508,Shree Cement,31/12/2014,0,64.7864,64.7864,16.8799,18.3337,35.2136,100,0,100,201412
508,Shree Cement,31/12/2015,0,64.7864,64.7864,29.0048,6.2088,35.2136,100,0,100,201512
508,Shree Cement,31/12/2016,0,64.7864,64.7864,29.3354,5.8781,35.2135,99.9999,0,100,201612
508,Shree Cement,31/12/2017,0,64.7864,64.7864,29.3275,5.8861,35.2136,100,0,100,201712
514,Siemens,30/06/2001,51,0,51,21.67,27.33,49,100,0,100,200106
514,Siemens,30/06/2002,54.63,0.01,54.64,19.4,25.97,45.37,100.01,0,100,200206
514,Siemens,30/06/2003,54.63,0.01,54.64,21.88,23.49,45.37,100.01,0,100,200306
514,Siemens,30/06/2004,54.63,0.01,54.64,25.87,19.5,45.37,100.01,0,100,200406
514,Siemens,30/06/2005,54.63,0.01,54.64,25.99,19.38,45.37,100.01,0,100,200506
514,Siemens,30/06/2006,55.18,0,55.18,26.82,18,44.82,100,0,100,200606
514,Siemens,30/06/2007,55.18,0,55.18,27.99,16.83,44.82,100,0,100,200706
514,Siemens,30/06/2008,55.18,0,55.18,24.3,20.52,44.82,100,0,100,200806
514,Siemens,30/06/2009,55.18,0,55.18,25.39,19.44,44.83,100.01,0,100,200906
514,Siemens,30/06/2010,55.18,0,55.18,26.99,17.83,44.82,100,0,100,201006
514,Siemens,30/06/2011,75,0,75,11.5539,13.4461,25,100,0,100,201106
514,Siemens,30/06/2012,75,0,75,11.7007,13.2993,25,100,0,100,201206
514,Siemens,30/06/2013,75,0,75,11.6339,13.3661,25,100,0,100,201306
514,Siemens,30/06/2014,75,0,75,13.2509,11.7491,25,100,0,100,201406
514,Siemens,30/06/2015,74.9999,0,74.9999,14.0006,10.9994,25,99.9999,0,100,201506
514,Siemens,30/06/2016,74.9999,0,74.9999,14.0825,10.9168,24.9993,99.9992,0.0008,100,201606
514,Siemens,30/06/2017,74.9999,0,74.9999,14.397,10.6031,25.0001,100,0,100,201706
514,Siemens,30/06/2018,74.9999,0,74.9999,14.2488,10.7513,25.0001,100,0,100,201806
514,Siemens,30/09/2001,52.85,0,52.85,19.33,27.82,47.15,100,0,100,200109
514,Siemens,30/09/2002,54.63,0.01,54.64,20.81,24.55,45.36,100,0,100,200209
514,Siemens,30/09/2003,54.63,0.01,54.64,22.14,23.23,45.37,100.01,0,100,200309
514,Siemens,30/09/2004,54.63,0.01,54.64,26.02,19.35,45.37,100.01,0,100,200409
514,Siemens,30/09/2005,54.63,0.01,54.64,26.08,19.29,45.37,100.01,0,100,200509
514,Siemens,30/09/2006,55.18,0,55.18,27.5,17.32,44.82,100,0,100,200609
514,Siemens,30/09/2007,55.18,0,55.18,27.6,17.22,44.82,100,0,100,200709
514,Siemens,30/09/2008,55.18,0,55.18,24.65,20.17,44.82,100,0,100,200809
514,Siemens,30/09/2009,55.18,0,55.18,25.95,18.87,44.82,100,0,100,200909
514,Siemens,30/09/2010,55.18,0,55.18,27.27,17.55,44.82,100,0,100,201009
514,Siemens,30/09/2011,75,0,75,11.6288,13.3712,25,100,0,100,201109
514,Siemens,30/09/2012,73.8374,0,73.8374,12.3744,13.7882,26.1626,100,0,100,201209
514,Siemens,30/09/2013,75,0,75,12.1438,12.8562,25,100,0,100,201309
514,Siemens,30/09/2014,75,0,75,13.4633,11.5367,25,100,0,100,201409
514,Siemens,30/09/2015,74.9999,0,74.9999,13.9809,11.0192,25.0001,100,0,100,201509
514,Siemens,30/09/2016,74.9999,0,74.9999,14.1617,10.8376,24.9993,99.9992,0.0008,100,201609
514,Siemens,30/09/2017,74.9999,0,74.9999,14.1483,10.8518,25.0001,100,0,100,201709
514,Siemens,30/09/2018,74.9999,0,74.9999,14.1734,10.8266,25,99.9999,0,100,201809
514,Siemens,31/03/2001,51,0,51,21.45,27.55,49,100,0,100,200103
514,Siemens,31/03/2002,54.63,0.01,54.64,18.99,26.37,45.36,100,0,100,200203
514,Siemens,31/03/2003,54.63,0.01,54.64,21.83,23.54,45.37,100.01,0,100,200303
514,Siemens,31/03/2004,54.63,0.01,54.64,25.17,20.2,45.37,100.01,0,100,200403
514,Siemens,31/03/2005,54.63,0.01,54.64,25.94,19.43,45.37,100.01,0,100,200503
514,Siemens,31/03/2006,55.18,0,55.18,26.24,18.58,44.82,100,0,100,200603
514,Siemens,31/03/2007,55.18,0,55.18,26.83,17.99,44.82,100,0,100,200703
514,Siemens,31/03/2008,55.18,0,55.18,24.27,20.55,44.82,100,0,100,200803
514,Siemens,31/03/2009,55.18,0,55.18,24.42,20.4,44.82,100,0,100,200903
514,Siemens,31/03/2010,55.18,0,55.18,26.78,18.05,44.83,100.01,0,100,201003
514,Siemens,31/03/2011,55.3037,0,55.3037,27.0862,17.6102,44.6964,100.0001,0,100,201103
514,Siemens,31/03/2012,75,0,75,11.622,13.378,25,100,0,100,201203
514,Siemens,31/03/2013,74.956,0,74.956,11.5972,13.4468,25.044,100,0,100,201303
514,Siemens,31/03/2014,75,0,75,12.9918,12.0082,25,100,0,100,201403
514,Siemens,31/03/2015,74.9999,0,74.9999,13.9533,11.0468,25.0001,100,0,100,201503
514,Siemens,31/03/2016,74.9999,0,74.9999,13.949,11.0502,24.9992,99.9991,0.0008,100,201603
514,Siemens,31/03/2017,74.9999,0,74.9999,14.3156,10.6844,25,99.9999,0,100,201703
514,Siemens,31/03/2018,74.9999,0,74.9999,14.2902,10.7099,25.0001,100,0,100,201803
514,Siemens,31/12/2001,54.63,0,54.63,18.86,26.51,45.37,100,0,100,200112
514,Siemens,31/12/2002,54.63,0.01,54.64,20.98,24.38,45.36,100,0,100,200212
514,Siemens,31/12/2003,54.63,0.01,54.64,23.28,22.09,45.37,100.01,0,100,200312
514,Siemens,31/12/2004,54.63,0.01,54.64,25.95,19.41,45.36,100,0,100,200412
514,Siemens,31/12/2005,54.63,0,54.63,26.8,18.57,45.37,100,0,100,200512
514,Siemens,31/12/2006,55.18,0,55.18,25.91,18.91,44.82,100,0,100,200612
514,Siemens,31/12/2007,55.18,0,55.18,26.62,18.2,44.82,100,0,100,200712
514,Siemens,31/12/2008,55.18,0,55.18,24.36,20.46,44.82,100,0,100,200812
514,Siemens,31/12/2009,55.18,0,55.18,26.27,18.55,44.82,100,0,100,200912
514,Siemens,31/12/2010,55.18,0,55.18,27.59,17.23,44.82,100,0,100,201012
514,Siemens,31/12/2011,75,0,75,11.6012,13.3988,25,100,0,100,201112
514,Siemens,31/12/2012,74.7098,0,74.7098,11.8436,13.4466,25.2902,100,0,100,201212
514,Siemens,31/12/2013,75,0,75,12.2529,12.7471,25,100,0,100,201312
514,Siemens,31/12/2014,75,0,75,13.6625,11.3375,25,100,0,100,201412
514,Siemens,31/12/2015,74.9999,0,74.9999,13.9535,11.0451,24.9986,99.9985,0.0016,100,201512
514,Siemens,31/12/2016,74.9999,0,74.9999,14.1652,10.8349,25.0001,100,0,100,201612
514,Siemens,31/12/2017,74.9999,0,74.9999,14.1739,10.8262,25.0001,100,0,100,201712
560,Tata Motors,13/05/2015,0,34.3467,34.3467,37.3352,7.0411,44.3763,78.723,21.277,100,201505
560,Tata Motors,30/06/2001,0,25.51,25.51,32.38,34.64,67.02,92.53,7.47,100,200106
560,Tata Motors,30/06/2002,0,32.21,32.21,34.38,28.36,62.74,94.95,5.04,100,200206
560,Tata Motors,30/06/2003,0,32.18,32.18,34.37,27.16,61.53,93.71,6.3,100,200306
560,Tata Motors,30/06/2004,0,32.88,32.88,35.8,24.78,60.58,93.46,6.54,100,200406
560,Tata Motors,30/06/2005,0,32.35,32.35,36.83,22.13,58.96,91.31,8.68,100,200506
560,Tata Motors,30/06/2006,0,33.63,33.63,39.05,19.06,58.11,91.74,8.25,100,200606
560,Tata Motors,30/06/2007,0,33.4259,33.4259,32.3376,19.3741,51.7117,85.1376,14.8624,100,200706
560,Tata Motors,30/06/2008,0,33.4,33.4,32.81,19.32,52.13,85.53,14.47,100,200806
560,Tata Motors,30/06/2009,0,41.38,41.38,26.67,18.85,45.52,86.9,13.1,100,200906
560,Tata Motors,30/06/2010,0,37.02,37.02,40.99,10.18,51.17,88.19,11.82,100,201006
560,Tata Motors,30/06/2011,0,34.8375,34.8375,37.0019,8.783,45.7849,80.6224,19.3776,100,201106
560,Tata Motors,30/06/2012,0,34.7138,34.7138,39.9724,8.8341,48.8065,83.5203,16.4797,100,201206
560,Tata Motors,30/06/2013,0,34.3499,34.3499,37.9766,8.4269,46.4035,80.7534,19.2465,100,201306
560,Tata Motors,30/06/2014,0,34.3316,34.3316,37.1601,7.2539,44.414,78.7456,21.2545,100,201406
560,Tata Motors,30/06/2015,0,34.3467,34.3467,36.9427,7.3156,44.2583,78.605,21.395,100,201506
560,Tata Motors,30/06/2016,0,33.0083,33.0083,41.8074,25.1843,66.9917,100,0,100,201606
560,Tata Motors,30/06/2017,0,34.7258,34.7258,39.5907,25.6835,65.2742,100,0,100,201706
560,Tata Motors,30/06/2018,0,36.3708,36.3708,36.9674,26.6617,63.6291,99.9999,0,100,201806
560,Tata Motors,30/09/2001,0,25.65,25.65,33.61,33.28,66.89,92.54,7.47,100,200109
560,Tata Motors,30/09/2002,0,32.21,32.21,34.59,27.54,62.13,94.34,5.66,100,200209
560,Tata Motors,30/09/2003,0,32.1,32.1,37.22,25.92,63.14,95.24,4.77,100,200309
560,Tata Motors,30/09/2004,0,32.84,32.84,34.53,26.24,60.77,93.61,6.4,100,200409
560,Tata Motors,30/09/2005,0,34.29,34.29,37.91,20.73,58.64,92.93,7.07,100,200509
560,Tata Motors,30/09/2006,0,33.45,33.45,37.97,19.59,57.56,91.01,8.99,100,200609
560,Tata Motors,30/09/2007,0,33.4186,33.4186,32.312,19.7089,52.0209,85.4395,14.5605,100,200709
560,Tata Motors,30/09/2008,0,33.34,33.34,32.49,19.26,51.75,85.09,14.91,100,200809
560,Tata Motors,30/09/2009,0,40.62,40.62,29.24,17.04,46.28,86.9,13.1,100,200909
560,Tata Motors,30/09/2010,0,37.02,37.02,41.42,9.74,51.16,88.18,11.82,100,201009
560,Tata Motors,30/09/2011,0,35.0539,35.0539,37.3107,9.1568,46.4675,81.5214,18.4786,100,201109
560,Tata Motors,30/09/2012,0,34.736,34.736,40.3796,8.4699,48.8495,83.5855,16.4146,100,201209
560,Tata Motors,30/09/2013,0,34.3316,34.3316,38.4153,7.5115,45.9268,80.2584,19.7416,100,201309
560,Tata Motors,30/09/2014,0,34.3316,34.3316,37.1295,7.2844,44.4139,78.7455,21.2545,100,201409
560,Tata Motors,30/09/2015,0,33.0125,33.0125,39.1611,8.3758,47.5369,80.5494,19.4506,100,201509
560,Tata Motors,30/09/2016,0,32.9957,32.9957,40.5814,26.4229,67.0043,100,0,100,201609
560,Tata Motors,30/09/2017,0,36.3745,36.3745,37.8781,25.7473,63.6254,99.9999,0,100,201709
560,Tata Motors,30/09/2018,0,42.7897,42.7897,41.5662,15.6441,57.2103,100,0,100,201809
560,Tata Motors,31/03/2001,0,25.35,25.35,30.55,36.63,67.18,92.53,7.47,100,200103
560,Tata Motors,31/03/2002,0,32.21,32.21,33.75,28.93,62.68,94.89,5.12,100,200203
560,Tata Motors,31/03/2003,0,32.21,32.21,35.03,26.63,61.66,93.87,6.13,100,200303
560,Tata Motors,31/03/2004,0,33.35,33.35,35.11,23.85,58.96,92.31,7.69,100,200403
560,Tata Motors,31/03/2005,0,32.352,32.352,35.217,22.268,57.485,89.837,10.162,100,200503
560,Tata Motors,31/03/2006,0,33.653,33.653,39.329,18.995,58.324,91.977,8.024,100,200603
560,Tata Motors,31/03/2007,0,33.43,33.43,36.34,19.26,55.6,89.03,10.97,100,200703
560,Tata Motors,31/03/2008,0,33.42,33.42,34.44,19.46,53.9,87.32,12.69,100,200803
560,Tata Motors,31/03/2009,0,41.73,41.73,25.3,19.87,45.17,86.9,13.1,100,200903
560,Tata Motors,31/03/2010,0,37,37,36.06,15.04,51.1,88.1,11.89,100,201003
560,Tata Motors,31/03/2011,0,34.8284,34.8284,36.5271,8.2592,44.7863,79.6147,20.3853,100,201103
560,Tata Motors,31/03/2012,0,34.8139,34.8139,40.635,8.3739,49.0089,83.8228,16.1772,100,201203
560,Tata Motors,31/03/2013,0,34.712,34.712,38.8754,8.0203,46.8957,81.6077,18.3923,100,201303
560,Tata Motors,31/03/2014,0,34.3316,34.3316,36.8864,7.5276,44.414,78.7456,21.2545,100,201403
560,Tata Motors,31/03/2015,0,34.3316,34.3316,37.2059,7.1867,44.3926,78.7242,21.2759,100,201503
560,Tata Motors,31/03/2016,0,33.0083,33.0083,41.3046,25.6871,66.9917,100,0,100,201603
560,Tata Motors,31/03/2017,0,34.7258,34.7258,38.7128,26.5614,65.2742,100,0,100,201703
560,Tata Motors,31/03/2018,0,36.3745,36.3745,37.918,25.7074,63.6254,99.9999,0,100,201803
560,Tata Motors,31/12/2001,0,25.65,25.65,35.39,31.64,67.03,92.68,7.33,100,200112
560,Tata Motors,31/12/2002,0,32.21,32.21,33.62,28.41,62.03,94.24,5.76,100,200212
560,Tata Motors,31/12/2003,0,31.16,31.16,35.97,26.65,62.62,93.78,6.22,100,200312
560,Tata Motors,31/12/2004,0,32.58,32.58,33.44,23,56.44,89.02,10.98,100,200412
560,Tata Motors,31/12/2005,0,34.242,34.242,39.418,19.551,58.969,93.211,6.79,100,200512
560,Tata Motors,31/12/2006,0,33.4376,33.4376,38.2412,19.4048,57.646,91.0836,8.9165,100,200612
560,Tata Motors,31/12/2007,0,33.42,33.42,34.73,19.43,54.16,87.58,12.43,100,200712
560,Tata Motors,31/12/2008,0,47.08,47.08,24.16,17.29,41.45,88.53,11.46,100,200812
560,Tata Motors,31/12/2009,0,38.08,38.08,34.13,15.53,49.66,87.74,12.27,100,200912
560,Tata Motors,31/12/2010,0,34.93,34.93,38.16,8.67,46.83,81.76,18.23,100,201012
560,Tata Motors,31/12/2011,0,35.0437,35.0437,38.9124,8.9512,47.8636,82.9073,17.0927,100,201112
560,Tata Motors,31/12/2012,0,34.716,34.716,40.511,8.0965,48.6075,83.3235,16.6765,100,201212
560,Tata Motors,31/12/2013,0,34.3316,34.3316,37.5671,7.6028,45.1699,79.5015,20.4985,100,201312
560,Tata Motors,31/12/2014,0,34.3316,34.3316,37.104,7.3099,44.4139,78.7455,21.2545,100,201412
560,Tata Motors,31/12/2015,0,33.0125,33.0125,41.036,25.9515,66.9875,100,0,100,201512
560,Tata Motors,31/12/2016,0,34.7258,34.7258,39.0362,26.238,65.2742,100,0,100,201612
560,Tata Motors,31/12/2017,0,36.3745,36.3745,38.4986,25.1268,63.6254,99.9999,0,100,201712
566,Tata Steel,29/01/2011,0,30.5964,30.5964,42.638,25.4501,68.0881,98.6845,1.3154,100,201101
566,Tata Steel,30/06/2001,0,26.22,26.22,34.14,39.65,73.79,100.01,0,100,200106
566,Tata Steel,30/06/2002,0,26.41,26.41,36.74,36.85,73.59,100,0,100,200206
566,Tata Steel,30/06/2003,0,26.3,26.3,33.4,40.3,73.7,100,0,100,200306
566,Tata Steel,30/06/2004,0,26.27,26.27,35.62,38.11,73.73,100,0,100,200406
566,Tata Steel,30/06/2005,0,26.572,26.572,37.551,35.876,73.427,99.999,0.001,100,200506
566,Tata Steel,30/06/2006,0,26.88,26.88,43.9,29.22,73.12,100,0,100,200606
566,Tata Steel,30/06/2007,0,33.77,33.77,40.44,25.79,66.23,100,0,100,200706
566,Tata Steel,30/06/2008,0,33.94,33.94,41.87,24.18,66.05,99.99,0,100,200806
566,Tata Steel,30/06/2009,0,33.95,33.95,38.01,28.04,66.05,100,0,100,200906
566,Tata Steel,30/06/2010,0,31.33,31.33,42.03,26.26,68.29,99.62,0.38,100,201006
566,Tata Steel,30/06/2011,0,30.6031,30.6031,43.5229,23.3788,66.9017,97.5048,2.4952,100,201106
566,Tata Steel,30/06/2012,0,31.354,31.354,42.7371,24.1445,66.8816,98.2356,1.7644,100,201206
566,Tata Steel,30/06/2013,0,31.354,31.354,39.4666,26.5178,65.9844,97.3384,2.6617,100,201306
566,Tata Steel,30/06/2014,0,31.3539,31.3539,42.9263,23.3076,66.2339,97.5878,2.4121,100,201406
566,Tata Steel,30/06/2015,0,31.3539,31.3539,41.1052,25.555,66.6602,98.0141,1.9858,100,201506
566,Tata Steel,30/06/2016,0,31.3527,31.3527,40.4337,28.2136,68.6473,100,0,100,201606
566,Tata Steel,30/06/2017,0,31.3527,31.3527,44.0078,24.6395,68.6473,100,0,100,201706
566,Tata Steel,30/06/2018,0,33.1216,33.1216,45.2273,21.6511,66.8784,100,0,100,201806
566,Tata Steel,30/09/2001,0,26.4,26.4,34.3,39.3,73.6,100,0,100,200109
566,Tata Steel,30/09/2002,0,26.41,26.41,36.6,36.99,73.59,100,0,100,200209
566,Tata Steel,30/09/2003,0,26.3,26.3,33.26,40.44,73.7,100,0,100,200309
566,Tata Steel,30/09/2004,0,26.3,26.3,36.78,36.92,73.7,100,0,100,200409
566,Tata Steel,30/09/2005,0,26.571,26.571,41.247,32.182,73.429,100,0.001,100,200509
566,Tata Steel,30/09/2006,0,30.26,30.26,41.06,28.68,69.74,100,0,100,200609
566,Tata Steel,30/09/2007,0,33.77,33.77,40.33,25.9,66.23,100,0,100,200709
566,Tata Steel,30/09/2008,0,33.94,33.94,40.15,25.91,66.06,100,0,100,200809
566,Tata Steel,30/09/2009,0,31.18,31.18,41.9,25.46,67.36,98.54,1.46,100,200909
566,Tata Steel,30/09/2010,0,32.48,32.48,42.55,24.33,66.88,99.36,0.64,100,201009
566,Tata Steel,30/09/2011,0,30.7147,30.7147,42.3759,24.3884,66.7643,97.479,2.5211,100,201109
566,Tata Steel,30/09/2012,0,31.354,31.354,42.0607,24.7008,66.7615,98.1155,1.8846,100,201209
566,Tata Steel,30/09/2013,0,31.354,31.354,39.6218,26.3225,65.9443,97.2983,2.7018,100,201309
566,Tata Steel,30/09/2014,0,31.3539,31.3539,43.3481,23.51,66.8581,98.212,1.788,100,201409
566,Tata Steel,30/09/2015,0,31.3539,31.3539,37.7303,28.9444,66.6747,98.0286,1.9714,100,201509
566,Tata Steel,30/09/2016,0,31.3527,31.3527,42.1353,26.512,68.6473,100,0,100,201609
566,Tata Steel,30/09/2017,0,31.3527,31.3527,45.4017,23.2456,68.6473,100,0,100,201709
566,Tata Steel,30/09/2018,0,33.1216,33.1216,44.9803,21.8981,66.8784,100,0,100,201809
566,Tata Steel,31/03/2001,0,0,0,33.91,66.09,100,100,0,100,200103
566,Tata Steel,31/03/2002,0,26.41,26.41,35.82,37.77,73.59,100,0,100,200203
566,Tata Steel,31/03/2003,0,26.41,26.41,34.34,39.25,73.59,100,0,100,200303
566,Tata Steel,31/03/2004,0,26.29,26.29,37.9,35.81,73.71,100,0,100,200403
566,Tata Steel,31/03/2005,0,26.561,26.561,37.684,35.753,73.437,99.998,0.001,100,200503
566,Tata Steel,31/03/2006,0,26.791,26.791,43.312,29.894,73.206,99.997,0.001,100,200603
566,Tata Steel,31/03/2007,0,30.52,30.52,39.26,30.22,69.48,100,0,100,200703
566,Tata Steel,31/03/2008,0,33.94,33.94,41.29,24.77,66.06,100,0,100,200803
566,Tata Steel,31/03/2009,0,33.95,33.95,37.98,28.06,66.04,99.99,0,100,200903
566,Tata Steel,31/03/2010,0,31.32,31.32,44.73,23.48,68.21,99.53,0.48,100,201003
566,Tata Steel,31/03/2011,0,30.5972,30.5972,43.5687,23.3406,66.9093,97.5065,2.4935,100,201103
566,Tata Steel,31/03/2012,0,31.354,31.354,42.7327,24.0506,66.7833,98.1373,1.8627,100,201203
566,Tata Steel,31/03/2013,0,31.354,31.354,41.1218,25.2859,66.4077,97.7617,2.2383,100,201303
566,Tata Steel,31/03/2014,0,31.3539,31.3539,40.8656,24.8074,65.673,97.0269,2.9731,100,201403
566,Tata Steel,31/03/2015,0,31.3539,31.3539,41.3762,25.426,66.8022,98.1561,1.8439,100,201503
566,Tata Steel,31/03/2016,0,31.3527,31.3527,39.8809,28.7664,68.6473,100,0,100,201603
566,Tata Steel,31/03/2017,0,31.3527,31.3527,44.7403,23.907,68.6473,100,0,100,201703
566,Tata Steel,31/03/2018,0,33.2072,33.2072,45.2795,21.5132,66.7927,99.9999,0,100,201803
566,Tata Steel,31/12/2001,0,26.41,26.41,34.8,38.79,73.59,100,0,100,200112
566,Tata Steel,31/12/2002,0,26.41,26.41,35.66,37.94,73.6,100.01,0,100,200212
566,Tata Steel,31/12/2003,0,26.29,26.29,36.68,37.03,73.71,100,0,100,200312
566,Tata Steel,31/12/2004,0,26.55,26.55,37.72,35.72,73.44,99.99,0,100,200412
566,Tata Steel,31/12/2005,0,26.72,26.72,40.9,32.39,73.29,100.01,0,100,200512
566,Tata Steel,31/12/2006,0,30.26,30.26,39.56,30.18,69.74,100,0,100,200612
566,Tata Steel,31/12/2007,0,33.74,33.74,40.56,25.7,66.26,100,0,100,200712
566,Tata Steel,31/12/2008,0,33.96,33.96,38.14,27.9,66.04,100,0,100,200812
566,Tata Steel,31/12/2009,0,31.25,31.25,43.95,24.21,68.16,99.41,0.59,100,200912
566,Tata Steel,31/12/2010,0,32.53,32.53,42.37,23.9,66.27,98.8,1.21,100,201012
566,Tata Steel,31/12/2011,0,30.7205,30.7205,41.6827,25.4553,67.138,97.8585,2.1414,100,201112
566,Tata Steel,31/12/2012,0,31.354,31.354,42.7391,23.8415,66.5806,97.9346,2.0654,100,201212
566,Tata Steel,31/12/2013,0,31.354,31.354,41.4474,24.2249,65.6723,97.0263,2.9737,100,201312
566,Tata Steel,31/12/2014,0,31.3539,31.3539,42.7855,24.1361,66.9216,98.2755,1.7244,100,201412
566,Tata Steel,31/12/2015,0,31.3539,31.3539,38.7895,29.8566,68.6461,100,0,100,201512
566,Tata Steel,31/12/2016,0,31.3527,31.3527,43.8476,24.7997,68.6473,100,0,100,201612
566,Tata Steel,31/12/2017,0,31.3526,31.3526,45.5869,23.0605,68.6474,100,0,100,201712
